name,geometry,latitude,longitude
,"POLYGON ((77.7372421 12.9308419, 77.7374446 12.9306956, 77.7374811 12.9307084, 77.7375194 12.9307145, 77.7375582 12.9307137, 77.7375962 12.9307059, 77.7376321 12.9306914, 77.7376646 12.9306707, 77.737693 12.9306441, 77.7377159 12.9306128, 77.7377324 12.9305779, 77.7377418 12.9305405, 77.737744 12.9305022, 77.7377387 12.9304641, 77.7377263 12.9304276, 77.7377021 12.9302511, 77.7376682 12.930267, 77.7376321 12.9302776, 77.7375948 12.9302825, 77.7375519 12.9302811, 77.7375099 12.9302723, 77.7374701 12.9302564, 77.7374339 12.9304433, 77.7371174 12.9306616, 77.7372421 12.9308419))",12.930547937911241,77.73747995770607
,"POLYGON ((77.7331657 12.9272242, 77.7331786 12.9273049, 77.732973 12.9273353, 77.7330304 12.9277049, 77.7328988 12.9277243, 77.7329501 12.9280438, 77.7329195 12.9280398, 77.7326515 12.9280748, 77.7326076 12.9279471, 77.7326365 12.9277278, 77.7327382 12.9276256, 77.7329203 12.927114, 77.7329408 12.9272551, 77.7331657 12.9272242))",12.927670627657458,77.73284672620866
,"POLYGON ((77.7335742 12.9337005, 77.7335541 12.9333699, 77.7335578 12.9333563, 77.7335662 12.933345, 77.7335779 12.9333375, 77.7335916 12.9333346, 77.7336627 12.9333306, 77.7336899 12.9333268, 77.7337151 12.9333161, 77.7337365 12.9332993, 77.7337512 12.9332797, 77.7337607 12.9332573, 77.7337644 12.9332333, 77.733762 12.9332091, 77.7337338 12.9328719, 77.7337888 12.9329071, 77.733845 12.9333002, 77.7338475 12.9333295, 77.7338443 12.9333587, 77.7338357 12.9333868, 77.7338205 12.9334151, 77.7337997 12.9334399, 77.7337743 12.93346, 77.7337452 12.9334748, 77.7337137 12.9334836, 77.7336927 12.9334952, 77.7336746 12.9335106, 77.73366 12.9335293, 77.73365 12.9335494, 77.7336441 12.9335711, 77.7336426 12.9335934, 77.7336439 12.9336992, 77.7335742 12.9337005))",12.933347396826946,77.73370593966521
,"POLYGON ((77.7341351 12.9340469, 77.7341083 12.9340208, 77.7341053 12.9340077, 77.73411 12.9339946, 77.7340993 12.9339791, 77.7340979 12.9339866, 77.734096 12.9339899, 77.7340935 12.9339889, 77.7340936 12.9339902, 77.7340976 12.9339956, 77.7340979 12.9340175, 77.7341281 12.9340629, 77.7341227 12.934095, 77.7341137 12.9341067, 77.7341137 12.9341273, 77.7341362 12.9341401, 77.7341391 12.9341298, 77.7341405 12.9341247, 77.7341492 12.9341208, 77.7341523 12.9341039, 77.7341422 12.9340848, 77.7341351 12.9340469))",12.934077754713448,77.73412613683712
,"POLYGON ((77.7340272 12.9342405, 77.7340292 12.9342478, 77.7340433 12.9342436, 77.734055 12.9342247, 77.7340768 12.9342178, 77.7340801 12.9341979, 77.7340721 12.9341855, 77.734059 12.9341842, 77.7340443 12.934192, 77.7340396 12.9342217, 77.7340262 12.9342368, 77.7340272 12.9342405))",12.934212234745893,77.7340547201049
,"POLYGON ((77.7340664 12.9339904, 77.7340741 12.9339852, 77.7340862 12.933944, 77.7340929 12.9339391, 77.7340939 12.9339162, 77.7341056 12.933894, 77.734115 12.9338881, 77.7341143 12.933877, 77.7340931 12.9338737, 77.7340843 12.9338826, 77.7340798 12.9338871, 77.7340685 12.9338764, 77.7340633 12.9338561, 77.7340607 12.933846, 77.7340533 12.9338355, 77.7340034 12.9338097, 77.7339898 12.9337789, 77.7339787 12.9337807, 77.7339732 12.9337816, 77.7339576 12.9337798, 77.7339506 12.9337906, 77.733947 12.933796, 77.7339519 12.9338059, 77.7339645 12.9338084, 77.7339718 12.9338182, 77.7339856 12.9338159, 77.7340014 12.9338332, 77.7340396 12.9338584, 77.7340506 12.9338927, 77.734052 12.9339195, 77.7340671 12.9339401, 77.7340664 12.933959, 77.7340573 12.9339747, 77.7340577 12.9339848, 77.7340664 12.9339904))",12.933871621690596,77.73404344593202
,"POLYGON ((77.5882937 12.874356, 77.5887398 12.8744337, 77.5887168 12.8745751, 77.5888417 12.8745913, 77.5888499 12.8739295, 77.588346 12.8739023, 77.5882937 12.874356))",12.87418510299725,77.58860027203852
Deverabisanahalli Lake Park,"POLYGON ((77.6857531 12.9223483, 77.6879096 12.9222855, 77.6879628 12.922283, 77.6886861 12.922249, 77.6888569 12.9232826, 77.6887158 12.9233234, 77.6885175 12.923374, 77.688322 12.9234338, 77.6881295 12.9235025, 77.6879604 12.9235714, 77.6877945 12.9236473, 77.687632 12.9237299, 77.6874549 12.9237978, 77.6871183 12.9240867, 77.6871384 12.9246017, 77.6860414 12.9246501, 77.6860552 12.924449, 77.6860616 12.9242476, 77.6860603 12.924037, 77.6860508 12.9238267, 77.6860429 12.9236638, 77.6860291 12.9235013, 77.6860093 12.9233394, 77.6859838 12.9231783, 77.6859504 12.9230092, 77.6859106 12.9228414, 77.6858644 12.9226752, 77.6858119 12.9225107, 77.6857531 12.9223483))",12.92322095075945,77.68715521384294
,"POLYGON ((77.6924797 12.9100244, 77.692813 12.9101944, 77.6928945 12.910236, 77.6935986 12.9107655, 77.6940197 12.9110243, 77.6944783 12.9111236, 77.6945695 12.9111838, 77.6947626 12.9116047, 77.6956531 12.9112857, 77.695739 12.9115354, 77.6956907 12.9118557, 77.6955351 12.9119968, 77.6957792 12.9131498, 77.6957121 12.9132118, 77.694548 12.9129295, 77.6930728 12.9127151, 77.6927796 12.9127774, 77.6913428 12.91304, 77.6908225 12.9130269, 77.6910428 12.9127917, 77.6912168 12.912606, 77.6918846 12.9118295, 77.6922592 12.9109208, 77.6924797 12.9100244))",12.911925240786982,77.69351021230872
Kalyani,"POLYGON ((77.6953769 12.9118073, 77.6954627 12.9117825, 77.6954351 12.9116919, 77.6953493 12.9117167, 77.6953769 12.9118073))",12.9117496,77.695406
,"POLYGON ((77.6186323 13.0543064, 77.6188132 13.0544742, 77.6194784 13.0554958, 77.6196018 13.0555585, 77.6196073 13.0555052, 77.6196084 13.0554057, 77.6188736 13.0542978, 77.6186711 13.054222, 77.6186323 13.0543064))",13.054869325487724,77.61915551536352
,"POLYGON ((77.6231705 13.0471802, 77.6234682 13.047239, 77.6237699 13.047239, 77.6240933 13.0471331, 77.6241638 13.0471109, 77.6265554 13.0463271, 77.6265513 13.0462251, 77.6264277 13.0462664, 77.625623 13.0465351, 77.6255106 13.0465726, 77.624133 13.0470327, 77.6240005 13.0470769, 77.623786 13.0471553, 77.6236948 13.0471684, 77.6234503 13.047161, 77.62316 13.047096, 77.6231705 13.0471802))",13.046790121816414,77.62494853789036
,"POLYGON ((77.6214176 13.0474807, 77.6223162 13.0472508, 77.6224516 13.0471724, 77.622799 13.0470979, 77.6230471 13.0471475, 77.6229572 13.0470287, 77.6229143 13.0470143, 77.6227467 13.0470012, 77.6213814 13.047371, 77.6214176 13.0474807))",13.047224615169178,77.62216438934917
,"POLYGON ((77.6200889 13.0476294, 77.6201114 13.0477159, 77.6202562 13.0477459, 77.6203287 13.0477028, 77.6210274 13.0475761, 77.621014 13.0474755, 77.6200889 13.0476294))",13.047608695259909,77.62054921750936
,"POLYGON ((77.6188146 13.047921, 77.6195347 13.0478073, 77.6196501 13.0477799, 77.6196474 13.0477132, 77.6188052 13.0478308, 77.6188146 13.047921))",13.047815537499469,77.61921364838774
,"POLYGON ((77.6183091 13.0480018, 77.6186496 13.0479484, 77.6186375 13.0478635, 77.6184276 13.0478943, 77.6182967 13.0479135, 77.6183091 13.0480018))",13.047931972694993,77.61847212031785
,"POLYGON ((77.6178959 13.0523786, 77.6178991 13.0523184, 77.61792 13.0519292, 77.6178852 13.0516901, 77.6178205 13.0514691, 77.617794 13.0513596, 77.6177967 13.051131, 77.6179205 13.0508665, 77.6180602 13.0505682, 77.6181226 13.050436, 77.6181601 13.0503157, 77.6182044 13.0501537, 77.6182785 13.0497735, 77.6182996 13.0496677, 77.6183311 13.0495684, 77.6183318 13.0491752, 77.6183009 13.049008, 77.6182687 13.048569, 77.6182314 13.0483751, 77.6182067 13.0482469, 77.6181647 13.0480285, 77.6181614 13.0480111, 77.6181561 13.0479367, 77.6182967 13.0479135, 77.6183091 13.0480018, 77.6183899 13.0485763, 77.6184413 13.0490576, 77.6184324 13.0491383, 77.6184136 13.0497605, 77.6183733 13.0500845, 77.6183304 13.0502975, 77.618309 13.0504111, 77.6180582 13.0509428, 77.6179495 13.0511793, 77.6179817 13.0515138, 77.6180676 13.0518743, 77.6180407 13.0523473, 77.6178959 13.0523786))",13.050246391307477,77.61815344380229
,"POLYGON ((77.5434083 12.8639214, 77.5435907 12.8639529, 77.5436267 12.8639606, 77.5436637 12.8639597, 77.5436993 12.8639502, 77.5437312 12.8639331, 77.5437581 12.8639091, 77.5437784 12.8638796, 77.543805 12.8638419, 77.5438267 12.8638012, 77.5438427 12.8637594, 77.5438535 12.8637161, 77.5438589 12.8636718, 77.5438687 12.8636467, 77.5438844 12.8636247, 77.5439018 12.863609, 77.5439222 12.863597, 77.5439447 12.8635894, 77.5444393 12.8634917, 77.5443095 12.8629305, 77.5435397 12.8629579, 77.5436175 12.863375, 77.5435129 12.8634011, 77.5435356 12.8635371, 77.5434069 12.8635489, 77.5434498 12.863847, 77.5434083 12.8639214))",12.863373239087482,77.54388709942087
,"POLYGON ((77.5366605 12.8631618, 77.537144 12.8629631, 77.5371901 12.8631483, 77.5366829 12.8632004, 77.5366605 12.8631618))",12.863104804104205,77.53697150664792
,"POLYGON ((77.5334142 12.8615276, 77.5338288 12.8614164, 77.5333875 12.8607043, 77.533383 12.8607254, 77.5334074 12.8614889, 77.5334142 12.8615276))",12.86121368919914,77.53353999326468
,"POLYGON ((77.5352178 12.8597543, 77.535306 12.8597174, 77.5356225 12.8596834, 77.5350425 12.8594539, 77.5351685 12.859097, 77.5350116 12.8590185, 77.5345369 12.859178, 77.5345774 12.8592444, 77.5348068 12.8592875, 77.5350494 12.8595799, 77.5352178 12.8597543))",12.85935552054767,77.53502762529726
,"POLYGON ((77.5367455 12.8582763, 77.5364734 12.8583765, 77.5363152 12.8579895, 77.5369165 12.8577412, 77.5367455 12.8582763))",12.858066402275291,77.5366143807731
,"POLYGON ((77.6637354 12.8955861, 77.6640581 12.8960172, 77.6646253 12.8962041, 77.665202 12.895944, 77.66543 12.8965132, 77.6651017 12.8964991, 77.6649858 12.896405, 77.6647975 12.8963626, 77.664363 12.8963579, 77.6638706 12.8961085, 77.6635712 12.895652, 77.6637354 12.8955861))",12.896157677689347,77.66458828851508
,"POLYGON ((77.6653831 12.8949139, 77.666069 12.8945956, 77.6660214 12.8944981, 77.6653355 12.8948164, 77.6653831 12.8949139))",12.894706000000003,77.66570225000001
,"POLYGON ((77.6649673 12.8951139, 77.6653198 12.8949504, 77.6652758 12.8948603, 77.6649233 12.8950238, 77.6649673 12.8951139))",12.8949871,77.66512155000001
,"POLYGON ((77.5717953 12.9905719, 77.5718161 12.9905291, 77.5718424 12.9904749, 77.5718744 12.9905372, 77.5720446 12.9908158, 77.5727871 12.9920308, 77.5727796 12.9920942, 77.5723429 12.9914176, 77.5721124 12.9910603, 77.5717953 12.9905719))",12.991199580456515,77.57224113660182
,"POLYGON ((77.6031815 13.1107992, 77.6036441 13.1105332, 77.603715 13.110847, 77.6036025 13.1109074, 77.6032906 13.1108147, 77.6031815 13.1107992))",13.110747289405392,77.60351505424842
,"LINESTRING (77.5328913 12.8490292, 77.5329182 12.8491025, 77.5329852 12.8491521, 77.5330737 12.8491495, 77.5331676 12.8491208, 77.5332186 12.849058, 77.5331837 12.8489717, 77.5332025 12.8488828, 77.5332776 12.8488645, 77.5333178 12.8489246, 77.5335297 12.848603, 77.5334331 12.8485376, 77.5334626 12.8484382, 77.5335994 12.8485088, 77.5337067 12.8483258, 77.5335216 12.8481924, 77.5335619 12.848161, 77.5337738 12.848284, 77.5340474 12.8478159, 77.5340956 12.8476302, 77.5340527 12.8475779, 77.5339052 12.8475805, 77.5333714 12.847672, 77.5333714 12.8478132, 77.5332534 12.848148, 77.5331596 12.8484513, 77.533012 12.8486684, 77.5329396 12.8487991, 77.5328886 12.8489979)",12.848320565540456,77.5334642233174
,"POLYGON ((77.5055516 12.8779866, 77.5066888 12.877644, 77.5063133 12.8768675, 77.505337 12.8776362, 77.5055516 12.8779866))",12.877498498610484,77.50603412585268
,"POLYGON ((77.4778779 12.8975075, 77.478189 12.8975075, 77.478189 12.8973702, 77.4778779 12.8973702, 77.4778779 12.8975075))",12.897438849999999,77.47803345
,"POLYGON ((77.4771014 12.8979781, 77.4777518 12.8979781, 77.4777518 12.8973572, 77.4771014 12.8973572, 77.4771014 12.8979781))",12.89766765,77.47742659999999
,"POLYGON ((77.4762149 12.8982147, 77.4768814 12.8982147, 77.4768814 12.8975572, 77.4762149 12.8975572, 77.4762149 12.8982147))",12.89788595,77.47654815
,"POLYGON ((77.5202811 12.9919908, 77.5206128 12.9918841, 77.5202969 12.9909519, 77.5199652 12.9910587, 77.5202811 12.9919908))",12.991471366983587,77.52028900024865
,"POLYGON ((77.5166063 12.9905547, 77.5174136 12.9903234, 77.5175754 12.9909891, 77.5172427 12.9914454, 77.5171564 12.9916195, 77.5171379 12.9917396, 77.5169979 12.9915818, 77.5166063 12.9905547))",12.990914078117616,77.51712361056752
,"POLYGON ((77.6933916 12.9448772, 77.6936591 12.9449784, 77.6937486 12.9447537, 77.6937846 12.9446634, 77.6935171 12.9445622, 77.6933916 12.9448772))",12.944770298931148,77.69358809459258
,"POLYGON ((77.6928328 12.941009, 77.6933183 12.9408998, 77.6932658 12.9406783, 77.6927804 12.9407875, 77.6928328 12.941009))",12.940843652732603,77.69304932975542
,"POLYGON ((77.5948384 12.9021991, 77.5945956 12.9021979, 77.5946009 12.9019025, 77.59486 12.9019013, 77.5948384 12.9021991))",12.902048605293219,77.5947239665334
,"POLYGON ((77.5948236 12.9024044, 77.5944521 12.9023483, 77.5938426 12.9023376, 77.5933336 12.9020437, 77.5932915 12.9021129, 77.5940913 12.9025771, 77.5948102 12.9025901, 77.5948236 12.9024044))",12.9024168984858,77.59419627274814
Rajguru Park,"POLYGON ((77.5986035 12.914755, 77.598618 12.9155144, 77.5986388 12.9166072, 77.5984232 12.9166145, 77.598397 12.9155122, 77.5983891 12.9151861, 77.5983785 12.91474, 77.5986035 12.914755))",12.9156728443186,77.59851066517587
Sukhdev Park,"POLYGON ((77.5986081 12.9146621, 77.5986727 12.9136873, 77.5986843 12.9135288, 77.5987394 12.9127737, 77.5985029 12.9127726, 77.598455 12.9135178, 77.5983824 12.91465, 77.5986081 12.9146621))",12.913707763008775,77.59855796455136
Bhagat Singh Park,"POLYGON ((77.5987461 12.9126928, 77.5985093 12.9126963, 77.5987416 12.9106051, 77.598959 12.9106204, 77.5987461 12.9126928))",12.911666892830572,77.59873740850111
Sanna Kaadu - Small Forest,"POLYGON ((77.598974 12.9104919, 77.5991612 12.9087732, 77.599345 12.907086, 77.5990839 12.9070047, 77.5990175 12.9077443, 77.5989825 12.908089, 77.5989297 12.9086091, 77.5989147 12.9087568, 77.5988992 12.9089098, 77.5988595 12.9093001, 77.5988121 12.9098539, 77.5987545 12.9104772, 77.598974 12.9104919))",12.908715228333186,77.59904358170162
,"POLYGON ((77.5359309 12.8640678, 77.5362575 12.8640535, 77.5362991 12.8641163, 77.536302 12.8643554, 77.5359358 12.8643659, 77.5359309 12.8640678))",12.864211741209512,77.5361152892191
,"POLYGON ((77.627808 13.0394692, 77.6274888 13.039511, 77.6274271 13.0392236, 77.627808 13.0394692))",13.039401266666665,77.62757463333334
,"POLYGON ((77.6254866 13.0266636, 77.6255724 13.0263161, 77.6258299 13.0262678, 77.6259144 13.0265787, 77.6254866 13.0266636))",13.026470243065766,77.62570049444716
2nd Block Park,"POLYGON ((77.625795 13.0256367, 77.6259693 13.0248958, 77.6261973 13.0243876, 77.6265755 13.0255191, 77.625795 13.0256367))",13.025164571921083,77.62617315961052
,"POLYGON ((77.6610882 12.9774391, 77.6613288 12.9773907, 77.6619887 12.9773114, 77.6621249 12.9774563, 77.6625842 12.9773663, 77.6628239 12.9771952, 77.6627817 12.9768859, 77.6631208 12.9768289, 77.6631386 12.9769464, 77.6628752 12.9769977, 77.6629247 12.9772387, 77.6632247 12.9773668, 77.6631166 12.9777145, 77.6630056 12.9780719, 77.6626401 12.9782206, 77.6625784 12.9783388, 77.6625188 12.978669, 77.662998 12.9798323, 77.6628042 12.9798114, 77.6619298 12.9794088, 77.661818 12.9793292, 77.6617225 12.9792633, 77.6616402 12.9792391, 77.6613096 12.9791623, 77.6611048 12.9791725, 77.661054 12.9789069, 77.6613591 12.9788794, 77.6613518 12.9784606, 77.6613514 12.9784349, 77.6612025 12.9783213, 77.6610882 12.9774391))",12.978321753423169,77.66210302815065
,"POLYGON ((77.6898251 12.9553176, 77.6897317 12.955308, 77.6896846 12.9552988, 77.6896688 12.9552188, 77.6897391 12.9551205, 77.6899974 12.9548613, 77.6901394 12.9547728, 77.69033 12.9546594, 77.6904569 12.954492, 77.6905311 12.9545462, 77.6903997 12.9547193, 77.6903477 12.9547639, 77.6902298 12.9548397, 77.6900454 12.9549845, 77.6899111 12.9551723, 77.6898251 12.9553176))",12.954944765928555,77.69004445301408
,"POLYGON ((77.7174369 12.9711959, 77.7175845 12.971209, 77.717818 12.9711671, 77.7176731 12.9705629, 77.7175174 12.9705773, 77.7174476 12.9705629, 77.7173832 12.9705014, 77.7174369 12.9711959))",12.970893749967027,77.71757978251038
Chokkanahalli Lake,"POLYGON ((77.6362234 13.0819746, 77.6363991 13.0820556, 77.6366258 13.0820726, 77.6366968 13.0820491, 77.6367465 13.081972, 77.6367424 13.0819054, 77.636725 13.0818518, 77.6366325 13.0816507, 77.6365896 13.0815292, 77.6365708 13.0815187, 77.6364648 13.0815083, 77.636442 13.0815148, 77.6362744 13.0816285, 77.6362462 13.081652, 77.6362261 13.0816859, 77.6362234 13.0819746))",13.081814167450169,77.63647381056964
,"POLYGON ((77.6436139 13.0863423, 77.6436589 13.0867197, 77.643808 13.0866967, 77.6442298 13.0866314, 77.6444595 13.086596, 77.6436139 13.0863423))",13.086552658620969,77.64391071684672
,"POLYGON ((77.6444887 13.0859366, 77.6450959 13.0858521, 77.6449983 13.0851868, 77.6443911 13.0852713, 77.6444887 13.0859366))",13.085561700000001,77.6447435
,"POLYGON ((77.6450492 13.085098, 77.6453335 13.0850584, 77.6453148 13.0849308, 77.6450305 13.0849703, 77.6450492 13.085098))",13.085014378067545,77.64518198188952
,"POLYGON ((77.645123 13.0855722, 77.6454379 13.0855283, 77.6454154 13.0853749, 77.6451005 13.0854187, 77.645123 13.0855722))",13.085473527917204,77.64526918332662
,"POLYGON ((77.6451834 13.0860019, 77.6454577 13.0859637, 77.6454382 13.0858308, 77.6451639 13.085869, 77.6451834 13.0860019))",13.085916350000002,77.64531079999999
,"POLYGON ((77.6441896 13.0860999, 77.644465 13.0860616, 77.6444457 13.0859301, 77.6441703 13.0859684, 77.6441896 13.0860999))",13.086014999999998,77.64431765
,"POLYGON ((77.6440676 13.0856544, 77.6443978 13.0856085, 77.64438 13.0854872, 77.6440498 13.0855332, 77.6440676 13.0856544))",13.085570821464918,77.64422382217519
,"POLYGON ((77.6440367 13.085192, 77.6443183 13.0851528, 77.6443018 13.0850398, 77.6440201 13.085079, 77.6440367 13.085192))",13.085115897117708,77.644169221687
,"POLYGON ((77.5004854 13.0662997, 77.5009023 13.0662106, 77.500834 13.0659073, 77.5004171 13.0659964, 77.5004854 13.0662997))",13.066103499999999,77.5006597
,"POLYGON ((77.5019367 13.0659946, 77.5022013 13.0659467, 77.5020955 13.0653927, 77.5018308 13.0654407, 77.5019367 13.0659946))",13.065693654348461,77.50201607431377
,"POLYGON ((77.5838037 13.1167602, 77.5838909 13.1165617, 77.5840464 13.1165617, 77.584843 13.1151197, 77.5850549 13.1151929, 77.5851729 13.1154698, 77.585063 13.1159217, 77.5847331 13.1165382, 77.5844622 13.1170006, 77.5838037 13.1167602))",13.116125478484618,77.58459194725526
,"POLYGON ((77.5830486 13.1181552, 77.5835878 13.1168673, 77.5837192 13.116917, 77.5838037 13.1167602, 77.5844622 13.1170006, 77.5841376 13.1175308, 77.5838426 13.1174133, 77.5836548 13.1178547, 77.5838345 13.1179174, 77.5835985 13.1183929, 77.5830486 13.1181552))",13.117513692037374,77.58369207764869
,"POLYGON ((77.5595485 13.077643, 77.559259 13.0777649, 77.5587909 13.0765374, 77.5592939 13.0763622, 77.559351 13.076499, 77.5592454 13.0765404, 77.5593943 13.076914, 77.5595208 13.0769225, 77.5595565 13.0770289, 77.5595319 13.0770592, 77.5592226 13.0771661, 77.5593509 13.0775596, 77.5594955 13.0775072, 77.5595071 13.0775375, 77.5602123 13.0772732, 77.5602279 13.0773214, 77.5601394 13.0773538, 77.5595485 13.077643))",13.077031250514857,77.55925185902451
Vasanthanagara Park,"POLYGON ((77.5903998 12.9935558, 77.5906685 12.9943949, 77.590823 12.9943789, 77.5906735 12.993494, 77.5903998 12.9935558))",12.993913937949216,77.59063152073881
,"POLYGON ((77.6466519 13.0459443, 77.6477419 13.045565, 77.6475759 13.045112, 77.6464858 13.0454913, 77.6466519 13.0459443))",13.045528149081907,77.6471138676859
,"POLYGON ((77.6473103 13.0449448, 77.6474719 13.0448886, 77.6473479 13.0445502, 77.6471863 13.0446065, 77.6473103 13.0449448))",13.044747518100372,77.6473291014515
,"POLYGON ((77.6461969 13.043031, 77.6465617 13.0427907, 77.646486 13.0426816, 77.6461211 13.0429219, 77.6461969 13.043031))",13.042856306585499,77.6463414112177
,"POLYGON ((77.6467377 13.0430308, 77.6469441 13.042959, 77.6468597 13.042729, 77.6466534 13.0428008, 77.6467377 13.0430308))",13.042879907434541,77.64679873032799
